Date,Open,High,Low,Close,Volume
2010-04-07,3256.0916401551726,3269.7870636048847,3222.7090604173427,3252.667724609375,6226
2010-04-08,3340.8321287892304,3341.68798828125,3340.8321287892304,3341.68798828125,114
2010-04-09,3251.811762267805,3253.523719986572,3198.7420279199146,3214.149169921875,6584
2010-04-12,3211.5814342811027,3244.108154296875,3188.47036259096,3244.108154296875,6576
2010-04-13,3275.7785226593714,3285.194170256632,3241.5400862634206,3258.659423828125,9963
2010-04-14,3261.227379101892,3274.066703769398,3194.4619836436805,3201.309814453125,6914
2010-04-15,3203.8777743931682,3217.573197888808,3132.8326008802715,3162.79150390625,6512
2010-04-16,3141.392063394494,3167.9270481063063,3057.50733462385,3132.832275390625,5050
2010-04-19,3117.4249948504644,3117.4249948504644,3012.997249016667,3114.857177734375,4801
2010-04-20,3121.7049090857768,3132.832275390625,3085.754276936436,3132.832275390625,6692
2010-04-22,3080.61845058013,3165.3590400620546,3065.211070674325,3149.95166015625,6441
2010-04-23,3132.8323383799207,3170.494928887286,3098.5939018764034,3154.231689453125,4862
2010-04-26,3167.0711553830156,3167.0711553830156,3137.11249225973,3153.375732421875,4720
2010-04-27,3134.5442118801348,3134.5442118801348,3074.626651190416,3124.272705078125,11030
2010-04-28,3104.5855509020016,3132.832254290891,3060.9312292099194,3124.272705078125,9128
2010-04-29,3167.071191160492,3208.157460508053,3114.0014564282437,3203.877685546875,11142
2010-04-30,3184.1904072529983,3284.33837890625,3167.0710693333394,3284.33837890625,15282
2010-05-03,3333.9844626710837,3333.9844626710837,3248.3880049666022,3274.06689453125,7548
2010-05-04,3188.4704032633626,3271.4990427574244,3139.680441984074,3167.0712890625,9103
2010-05-05,3156.7997810914603,3202.165826802576,3085.754607352525,3167.0712890625,11086
2010-05-06,3165.359018989466,3179.9105393518344,2893.162055376823,3141.39208984375,16097
2010-05-07,3081.474481547391,3124.272705078125,2975.334782148451,3124.272705078125,20077
2010-05-10,3209.0132818608195,3222.708703795007,3105.441399829234,3119.992919921875,11837
2010-05-11,3084.0426487549134,3089.1785221058185,2974.47926047011,3054.083984375,12716
2010-05-12,3030.9725902093546,3066.067124209689,3030.9725902093546,3042.9560546875,10320
2010-05-13,3056.6515241966827,3072.0589041172148,3032.6845948685027,3060.075439453125,4611
2010-05-14,2995.021997468665,2998.4459127170526,2840.948198625806,2842.66015625,24584
2010-05-17,2840.092460156526,2872.619178934794,2634.660878771158,2668.04345703125,16586
2010-05-18,2692.01035895844,2709.1296970157473,2389.85472263735,2456.6201171875,65792
2010-05-19,2430.9411335360646,2593.574735267365,2405.262244308377,2587.582763671875,35360
2010-05-20,2507.9780286094956,2523.3854098231195,2354.760314725946,2470.315673828125,35649
2010-05-21,2465.1797409165515,2576.455322265625,2423.237373352651,2576.455322265625,10921
2010-05-24,2548.2083191318293,2598.7102354518593,2540.504628888656,2573.88720703125,5505
2010-05-25,2430.941101676887,2499.41845703125,2426.6613266506083,2499.41845703125,7977
2010-05-26,2517.393655381706,2531.0890787058834,2482.299118192659,2499.41845703125,11364
2010-05-27,2538.792664600806,2634.66086265196,2521.6733264678523,2626.10107421875,8120
2010-05-28,2626.10107421875,2626.10107421875,2626.10107421875,2626.10107421875,0
2010-05-31,2602.1343228005776,2619.253662109375,2568.7517424518383,2619.253662109375,5453
2010-06-01,2559.3359475809193,2580.7350608101815,2525.953369140625,2525.953369140625,7363
2010-06-02,2541.3605921542867,2598.7103415807887,2512.2577876841533,2593.57470703125,6695
2010-06-04,2544.7845328134395,2565.327787414948,2502.8424028216823,2512.2578125,10319
2010-06-07,2507.977858721378,2535.368703749395,2460.899858750316,2462.61181640625,10200
2010-06-08,2490.858517484722,2507.121995827092,2427.5172779692166,2443.780517578125,7092
2010-06-09,2475.4513422119994,2531.945233255682,2446.3485371592606,2520.817626953125,12056
2010-06-10,2520.8175635985663,2615.8296670808904,2503.698224809534,2608.1259765625,7638
2010-06-11,2637.228656906213,2726.2490234375,2564.47153015655,2726.2490234375,10733
2010-06-14,2739.0885095896483,2751.9278336667076,2697.14614464429,2733.95263671875,6922
2010-06-15,2739.088540936595,2807.5656529982894,2698.8581331544606,2799.006103515625,6096
2010-06-16,2783.5987903691466,2824.68505859375,2759.6316215213624,2824.68505859375,6673
2010-06-17,2806.709850746039,2864.915456868114,2769.9033575002136,2820.4052734375,4912
2010-06-18,2903.433935441399,2904.289794921875,2903.433935441399,2904.289794921875,119
2010-06-21,2893.162022208503,2909.425499999608,2825.540771484375,2825.540771484375,3769
2010-06-22,2828.9649699738657,2960.7835694315845,2828.9649699738657,2913.70556640625,4902
2010-06-23,2922.265223973949,2952.223886717025,2858.923744374132,2918.84130859375,4993
2010-06-24,2893.1621478330812,2939.3842887198953,2797.294189453125,2797.294189453125,4784
2010-06-25,2813.557620683413,2821.261311355462,2766.4796171246603,2794.7265625,4803
2010-06-28,2813.557620683413,2814.413718943352,2727.1053042379563,2794.7265625,5451
2010-06-29,2727.1052066437933,2790.446448806327,2614.1176679193677,2666.33154296875,8714
2010-06-30,2643.2205249176864,2678.315062154741,2521.6734338575484,2574.743408203125,11421
2010-07-01,2614.117646953377,2614.117646953377,2447.2045155266014,2473.739501953125,9534
2010-07-02,2492.5705593116054,2505.4101227803844,2439.500825192028,2473.739501953125,4288
2010-07-05,2516.537743996039,2516.537743996039,2425.8054171352214,2444.636474609375,3760
2010-07-06,2483.1548643795336,2506.265934946878,2444.6364134339597,2456.6201171875,13627
2010-07-07,2471.171412730175,2512.2576810499368,2467.7474973534945,2479.731201171875,10184
2010-07-08,2498.5621879162914,2499.4182861030868,2440.3565830856855,2472.88330078125,6310
2010-07-12,2479.7311277847916,2482.2989448745743,2397.5583548436857,2454.052001953125,8716
2010-07-13,2457.476053435281,2486.578857421875,2436.93279937802,2486.578857421875,15815
2010-07-14,2481.443333551471,2548.208494429605,2469.459628889449,2529.377197265625,9877
2010-07-15,2525.097197845484,2564.4715077518185,2472.0274654181,2500.274169921875,14415
2010-07-16,2498.5622447577634,2498.5622447577634,2443.7805539611536,2456.6201171875,8152
2010-07-19,2457.475873622923,2467.747380533256,2375.3033408733495,2455.763916015625,8393
2010-07-20,2449.7725496074495,2477.1633979478747,2410.3982349597745,2465.179931640625,15378
2010-07-21,2523.385554128425,2525.097511998227,2453.196475133991,2469.459716796875,7451
2010-07-22,2507.978012648379,2596.1425243060194,2507.978012648379,2593.57470703125,15337
2010-07-23,2594.4304403749834,2735.6646808214973,2577.3111023309416,2692.866455078125,12917
2010-07-26,2679.1711135125724,2807.565794630369,2612.4057169925572,2798.150146484375,14836
2010-07-27,2799.0062113091303,2873.475058623277,2781.8868729510527,2804.141845703125,17550
2010-07-28,2775.8953412727283,2818.693570899196,2718.5455894318493,2768.191650390625,4281
2010-07-29,2769.903262533199,2793.870191738175,2722.8250248327713,2748.504150390625,6983
2010-07-30,2729.6728995079407,2893.162109375,2729.6728995079407,2893.162109375,9163
2010-08-02,2910.2816718673216,2925.689053147996,2825.54107482361,2828.109130859375,6777
2010-08-03,2824.68502091707,2834.956528152849,2769.9033306816305,2774.18310546875,3103
2010-08-04,2797.294142364822,2824.6849871551544,2754.4959175382464,2780.1748046875,4759
2010-08-05,2767.3353117343167,2852.932002285739,2757.919902570453,2824.68505859375,3659
2010-08-06,2747.6479846505267,2779.3188417308497,2585.0146408726787,2618.397216796875,29582
2010-08-09,2636.372869272418,2636.372869272418,2500.2742598927116,2515.681640625,22892
2010-08-10,2486.578809567008,2592.718515808804,2472.8833867035637,2559.3359375,15109
2010-08-11,2519.105633488746,2541.360607045261,2503.6982522828985,2507.97802734375,5443
2010-08-12,2494.282603908938,2557.624086503366,2483.154997763942,2507.97802734375,5497
2010-08-13,2513.1138701524787,2533.65712442208,2461.7558538452145,2495.138671875,6810
2010-08-16,2473.7394457582077,2497.7063757064466,2466.89161506816,2490.002685546875,4814
2010-08-17,2507.97802734375,2525.097366320634,2493.426744390159,2507.97802734375,5245
2010-08-18,2507.977984264435,2507.977984264435,2469.459531911443,2472.027587890625,7336
2010-08-19,2489.1466365541473,2562.7598629936338,2432.652987178233,2525.953369140625,14388
2010-08-20,2537.0806032571268,2567.895362890757,2512.2575759152073,2549.920166015625,6719
2010-08-23,2549.920328123531,2584.1590051672347,2456.620183849583,2482.299072265625,9018
2010-08-24,2448.060395221921,2489.1466644342827,2441.2128030532635,2482.299072265625,4971
2010-08-25,2458.332131447069,2490.0027524052593,2452.340160065656,2478.019287109375,4662
2010-08-26,2486.578662232284,2495.1384502231695,2396.702440095432,2413.82177734375,9525
2010-08-27,2419.8135775896285,2455.763971961524,2370.1675220473417,2439.500732421875,8858
2010-08-30,2409.5419149648174,2453.196239620105,2379.583251953125,2379.583251953125,16
2010-08-31,2396.702392578125,2422.3812785747623,2385.5747877773174,2396.702392578125,13745
2010-09-01,2453.196284142731,2515.6816672250607,2405.2621837206066,2415.53369140625,20
2010-09-02,2492.5704694662372,2522.529370235688,2439.5007372595724,2495.994384765625,5012
2010-09-03,2507.122145315735,2519.9614703830166,2424.9493667111437,2480.587158203125,5913
2010-09-06,2456.6201171875,2482.2990049067275,2454.9081595084226,2456.6201171875,1999
2010-09-08,2436.0767803582908,2467.747399503122,2426.6611328125,2426.6611328125,5937
2010-09-09,2443.780706364577,2503.6982739351047,2434.365057909189,2478.875244140625,12064
2010-09-10,2490.8588320691656,2507.122312465541,2456.6203908735956,2469.459716796875,4150
2010-09-13,2503.6981857345722,2506.266002956135,2468.603649194838,2482.299072265625,6874
2010-09-14,2483.1549315195716,2539.648820256217,2477.1631988475283,2519.96142578125,9440
2010-09-15,2513.11380570968,2533.6570594524983,2480.5870867558297,2525.953369140625,6342
2010-09-16,2524.2415557423583,2627.8132123970327,2503.698300825105,2619.253662109375,19618
2010-09-17,2629.5251039473605,2699.7141784848013,2581.591002837179,2687.730712890625,16964
2010-09-20,2696.2905139398454,2739.088741961092,2648.356412611997,2710.841796875,10959
2010-09-21,2711.6976546834485,2738.232400914394,2662.907459430591,2729.6728515625,11503
2010-09-22,2713.409554706833,2780.1749512958168,2679.171116280136,2779.319091796875,23
2010-09-23,2749.360093906207,2846.08415059373,2726.2490234375,2726.2490234375,15368
2010-09-24,2739.088775992026,2804.9980766116323,2665.475784683544,2704.85009765625,10083
2010-09-27,2681.738969979738,2703.994182056542,2653.492025128444,2683.450927734375,5940
2010-09-28,2683.4507876464427,2728.8168302088475,2671.46732272305,2721.96923828125,3581
2010-09-29,2703.1379632085886,2730.52880859375,2670.6112447886603,2730.52880859375,5177
2010-09-30,2729.673060581678,2734.8089338261575,2641.5085495855587,2679.171142578125,17100
2010-10-01,2703.9941922542725,2704.850051768081,2630.3812021946455,2687.730712890625,8769
2010-10-04,2694.578543934998,2696.2905016960913,2664.6196412160807,2687.730712890625,4702
2010-10-05,2687.7304398826527,2721.969114159749,2686.8745804557793,2712.553466796875,11218
2010-10-06,2723.681192678192,2738.2324747152898,2688.5866574160273,2703.137939453125,9227
2010-10-07,2721.1131936381603,2721.1131936381603,2647.500206250243,2686.874755859375,5606
2010-10-08,2664.619595430866,2687.7306667083003,2649.2122145792428,2670.611328125,4939
2010-10-11,2669.7554221605174,2686.8747604458667,2644.0765340992275,2653.491943359375,4620
2010-10-13,2677.4589447247163,2677.4589447247163,2593.5744549882047,2626.95703125,11506
2010-10-14,2626.957306971197,2626.957306971197,2581.591022785368,2602.13427734375,6767
2010-10-15,2605.5581569996552,2627.8131302923084,2589.294677734375,2589.294677734375,4767
2010-10-18,2618.3974405094878,2619.2535387380194,2578.1672695722295,2609.837890625,4343
2010-10-19,2583.3028751264924,2603.8461288464355,2507.1220703125,2507.1220703125,8114
2010-10-20,2511.401828012796,2579.023082575039,2499.418362897152,2555.05615234375,7768
2010-10-21,2543.9285669571727,2585.0148357093403,2483.1549039486313,2525.953369140625,6278
2010-10-22,2540.504773368215,2546.49650626105,2465.1798243438143,2516.537841796875,4174
2010-10-25,2542.216796875,2554.200262970452,2520.8176820664107,2542.216796875,2573
2010-10-26,2525.9533894591746,2579.0231238492624,2498.562304670596,2572.17529296875,3309
2010-10-27,2567.039673765679,2614.11767578125,2551.6322929266234,2614.11767578125,2913
2010-10-28,2638.084915194965,2638.084915194965,2582.4471230532927,2620.965576171875,3470
2010-10-29,2622.677446485892,2662.0517578125,2602.990052089117,2662.0517578125,5481
2010-11-01,2662.0517502982666,2715.9775827137337,2662.0517502982666,2714.265625,6288
2010-11-03,2715.9775639109203,2715.9775639109203,2645.7884918011096,2653.491943359375,7616
2010-11-04,2679.1710063750797,2689.4425136083833,2611.549753061116,2684.306640625,5965
2010-11-05,2589.294543894095,2820.4052472956146,2585.0147691052066,2811.845458984375,12832
2010-11-08,2824.6849092315683,2824.6849092315683,2716.833251953125,2716.833251953125,6325
2010-11-09,2749.3601905124897,2769.9034445621164,2614.117678291673,2632.948974609375,5356
2010-11-10,2644.932618427557,2663.763916015625,2585.015048702012,2663.763916015625,4331
2010-11-11,2643.22045419401,2779.319063202033,2604.702002468482,2751.927978515625,8245
2010-11-12,2730.5288755943693,2737.3767064754215,2667.1876336119917,2680.883056640625,3284
2010-11-16,2728.8167649387756,2728.8167649387756,2613.2616545317583,2662.907470703125,7946
2010-11-17,2653.492015897603,2783.5988949295884,2643.2205081389893,2773.3271484375,6118
2010-11-18,2786.166737935144,2804.9980346111997,2747.6482850675193,2781.886962890625,5356
2010-11-19,2780.17497398514,2812.701693679408,2747.648254290872,2806.7099609375,2761
2010-11-22,2799.006335295965,2839.2367464095028,2701.4261739524823,2719.401611328125,6086
2010-11-23,2672.323227893504,2740.8005807414197,2608.1258886486835,2739.088623046875,10696
2010-11-24,2739.088540936595,2820.405215955746,2739.088540936595,2799.006103515625,5685
2010-11-25,2799.0061809978974,2831.5328996526564,2794.7264061380924,2828.96484375,1914
2010-11-26,2782.7427556924576,2801.574051917051,2731.3849789225314,2756.2080078125,3335
2010-11-29,2739.9445314820773,2763.9117009004567,2632.9489641623504,2666.33154296875,6609
2010-11-30,2655.2040339321356,2693.7224873183327,2610.69384765625,2610.69384765625,10411
2010-12-01,2653.491786190914,2736.520416780251,2649.212011556438,2721.113037109375,5290
2010-12-02,2698.858198026645,2824.68505859375,2698.858198026645,2824.68505859375,9694
2010-12-03,2799.0062633632556,2965.9193976750826,2781.8869246868035,2953.079833984375,9319
2010-12-06,2950.5120129479433,2976.1909015628844,2814.413640681934,2840.092529296875,7229
2010-12-07,2883.746892301144,2921.409246843901,2880.322976779036,2909.42578125,3840
2010-12-08,2886.3145332714694,2957.3597017149173,2885.4584350764967,2897.442138671875,6816
2010-12-09,2931.6805171763162,2931.6805171763162,2845.228209014338,2876.04296875,4530
2010-12-10,2862.347672663544,2970.1990977584937,2862.347672663544,2941.952392578125,9511
2010-12-13,2944.520284012886,3031.8286964026643,2935.960734041397,2953.079833984375,8304
2010-12-14,2953.935719799948,2965.0633249494613,2838.38037109375,2838.38037109375,6659
2010-12-15,2826.3969090402547,2852.931894041091,2743.3682775323628,2748.504150390625,7550
2010-12-16,2754.495963694248,2787.8785414210024,2660.3397242579663,2707.417724609375,9318
2010-12-17,2695.4343596528583,2756.208023617038,2662.051780687638,2689.442626953125,6191
2010-12-20,2689.442654161242,2755.3519532585606,2689.442654161242,2754.49609375,4343
2010-12-21,2755.351863044848,2771.615341776288,2728.816876879607,2739.088623046875,3817
2010-12-22,2734.8088213493543,2762.199666726435,2665.475609701044,2692.866455078125,4463
2010-12-23,2712.55376812862,2712.55376812862,2639.796636890721,2696.29052734375,2758
2010-12-27,2640.652474387477,2678.314825570276,2624.388996475111,2635.5166015625,3681
2010-12-28,2627.8130143583226,2671.4673382425285,2627.8130143583226,2636.372802734375,2572
2010-12-29,2671.467438959533,2696.2904680857414,2655.2039597986163,2693.722412109375,3107
2010-12-30,2693.722471310944,2755.3519963626272,2680.0270478254006,2696.29052734375,7094
2011-01-03,2743.3684340114205,2832.3888028981914,2723.6812783653313,2789.590576171875,6032
2011-01-04,2794.7263495088714,2815.269363913062,2735.664645946534,2807.565673828125,4989
2011-01-05,2807.5658053273287,2822.973186218845,2761.34366265278,2764.767578125,5239
2011-01-06,2768.191660315581,2801.574241346556,2730.5290653198244,2772.471435546875,6949
2011-01-07,2750.2162286946814,2762.1996938230263,2703.1379889283726,2739.088623046875,3637
2011-01-10,2910.2816963801165,2931.6808107020192,2784.454827772614,2930.824951171875,25825
2011-01-11,2902.577840129901,2966.77541816766,2873.4750367626166,2923.12109375,9024
2011-01-12,2929.1129577197994,2944.5203389426824,2877.754940732364,2917.9853515625,3312
2011-01-13,2898.2979823164196,2909.4255876560983,2842.660194351486,2893.162109375,3178
2011-01-14,2885.458444793719,2894.874092569351,2811.845458984375,2811.845458984375,3519
2011-01-17,2849.508193953184,2849.508193953184,2722.8252304185617,2773.3271484375,3708
2011-01-18,2773.326939038583,2782.7425865786686,2722.8250248327713,2748.504150390625,3397
2011-01-19,2749.360296010602,2780.1750589007256,2721.96944871571,2727.961181640625,2955
2011-01-20,2717.689386976466,2751.0719636756917,2701.4259089810275,2729.6728515625,3166
2011-01-21,2726.24921193274,2773.3272155943214,2704.85009765625,2704.85009765625,2197
2011-01-24,2722.825316517494,2776.7511517389935,2704.850117688155,2713.40966796875,3244
2011-01-26,2709.1296627208817,2717.689451007909,2576.4552122398427,2590.150634765625,5590
2011-01-27,2605.558187891946,2614.117738013649,2507.97802734375,2507.97802734375,6417
2011-01-28,2516.5375122070313,2516.5375122070313,2377.014999956139,2396.702392578125,10811
2011-01-31,2412.109830247021,2436.9326186950248,2365.8876910953645,2418.1015625,7089
2011-02-01,2446.3484248235754,2461.75580554008,2413.8219444073725,2421.525634765625,19
2011-02-02,2409.5417816273675,2447.204371596172,2323.9453334923837,2332.5048828125,9945
2011-02-03,2328.225316170303,2395.8465735346654,2225.509521484375,2225.509521484375,19
2011-02-04,2258.0363659515824,2272.58764964439,2182.711413866813,2234.92529296875,7853
2011-02-07,2235.780951732781,2267.4518111612397,2186.99099272874,2195.55078125,6783
2011-02-08,2195.5508143740735,2271.7316203285413,2195.5508143740735,2227.221435546875,9
2011-02-09,2251.188430271002,2253.7564863058324,2140.768944044187,2177.575439453125,6469
2011-02-10,2165.5917632226474,2259.7479994990317,2157.032213894547,2242.628662109375,8428
2011-02-11,2240.916863243535,2319.66572532114,2224.653622874674,2302.54638671875,7273
2011-02-14,2282.8592155600204,2295.6985403755302,2242.628805924454,2260.60400390625,10746
2011-02-15,2244.3406197216864,2276.011238715805,2234.0691127812747,2242.628662109375,4423
2011-02-16,2253.7565677163348,2341.064985184317,2212.670057009706,2339.35302734375,8140
2011-02-17,2341.064794522104,2357.3280345827384,2276.8674550299356,2304.25830078125,4439
2011-02-18,2311.1059031339005,2323.0896070951976,2264.0279017102316,2308.5380859375,7948
2011-02-21,2311.961905278348,2311.961905278348,2229.7891323401686,2236.636962890625,2436
2011-02-22,2216.9498204939446,2237.4928347927016,2167.3037649272705,2169.87158203125,6449
2011-02-23,2180.9992032330256,2214.3817807613877,2136.4890202840547,2174.151611328125,8235
2011-02-24,2174.151611328125,2174.151611328125,2174.151611328125,2174.151611328125,0
2011-02-25,2161.3120310298955,2195.5507064820226,2124.505538475569,2132.209228515625,3099
2011-02-28,2127.073555153011,2195.550912482237,2127.073555153011,2190.4150390625,3869
2011-03-01,2192.9827981394014,2216.9499680612307,2142.4808797543187,2150.1845703125,5369
2011-03-02,2130.4974375150096,2175.0076235909323,2127.0735219552894,2139.9130859375,7106
2011-03-03,2144.1927663228466,2212.6698808255824,2144.1927663228466,2195.55078125,6366
2011-03-04,2190.414854843107,2190.414854843107,2140.768798828125,2140.768798828125,3134
2011-03-09,2140.768798828125,2140.768798828125,2140.768798828125,2140.768798828125,0
2011-03-10,2147.616854298629,2233.213313988341,2138.2012055354026,2207.534423828125,8069
2011-03-11,2204.9664524074537,2292.274863840177,2172.4397331520927,2222.941650390625,5096
2011-03-14,2200.6865825539726,2242.628952655853,2159.600310735889,2203.254638671875,5649
2011-03-15,2165.5919197018206,2252.9003318376035,2109.9541288485802,2212.669921875,5868
2011-03-16,2240.9166834483453,2266.5955699249034,2168.159559909069,2234.069091796875,4956
2011-03-17,2233.213231694584,2258.8921209085347,2175.863481674398,2177.575439453125,4433
2011-03-18,2139.0568553291027,2153.6083761908144,2045.7567138671875,2045.7567138671875,20148
2011-03-21,2054.3166466763896,2054.3166466763896,1947.320836300095,1960.160400390625,41
2011-03-22,2066.3000190272483,2066.3000190272483,1968.7199809339681,1972.999755859375,19221
2011-03-23,1938.7612047171885,1982.4154104398597,1911.3702392578125,1911.3702392578125,20782
2011-03-24,1921.6417341437796,1951.6005147609435,1884.835242474126,1925.9215087890625,27
2011-03-25,1906.86905674732,1977.01277099381,1906.0031704389771,1938.0440673828125,21622
2011-03-28,1975.0357193157918,1975.0357193157918,1893.429850098202,1902.9794921875,12388
2011-03-29,1896.9024905371944,1934.2328776155132,1869.1217457114712,1918.606201171875,9385
2011-03-30,1896.9024905371944,1934.2328776155132,1869.1217457114712,1918.606201171875,9385
2011-03-31,1927.28759765625,1989.794181693739,1916.8698934833515,1927.28759765625,20553
2011-04-01,1927.28759765625,1927.28759765625,1927.28759765625,1927.28759765625,0
2011-04-04,1983.7171934484982,2010.6298757380575,1956.804630825641,1988.0579833984375,6935
2011-04-05,1988.0579833984375,1988.0579833984375,1988.0579833984375,1988.0579833984375,0
2011-04-06,1982.849131191872,2001.948295838179,1982.849131191872,1988.0579833984375,7013
2011-04-07,1955.068397509915,1969.8268919549973,1932.496505044864,1953.3321533203125,4786
2011-04-08,1968.0906146428792,1983.71717108642,1915.1335522507661,1937.7054443359375,7153
2011-04-11,1934.2327628047674,1969.8267839061946,1918.6060872886858,1941.177978515625,6366
2011-04-12,1922.9469911654924,1957.6728324476187,1915.1335931103217,1918.606201171875,5175
2011-04-13,1935.969005411129,1941.1779770236167,1876.0668490344378,1883.880126953125,5976
2011-04-14,1884.7483928324418,1896.9024610254353,1858.704012276042,1874.3306884765625,4791
2011-04-15,1889.0891291595492,1889.0891291595492,1870.8580273873288,1888.220947265625,5559
2011-04-18,1889.9572675887166,1932.496506772388,1866.5173128412619,1896.0343017578125,5199
2011-04-19,1897.770627392893,1900.375053460521,1870.8580651384684,1886.4847412109375,3250
