Date,Open,High,Low,Close,Volume
2010-01-04,6.852317967060555,7.134233475248075,6.852317967060555,7.069040775299072,13418569
2010-01-05,7.086658616277168,7.114850997924805,7.030275525425488,7.114850997924805,9736226
2010-01-06,7.0919445887811134,7.134231485102024,6.9950356895002495,7.053180694580078,12012715
2010-01-07,7.003847563987816,7.056707243707909,6.96860833498905,6.9809417724609375,11292121
2010-01-08,7.009130801086349,7.009130801086349,6.857601167444231,6.875220775604248,11045288
2010-01-11,6.905178536052583,6.950990128385298,6.7219330029438416,6.8153181076049805,15346705
2010-01-12,6.750116879138811,6.824119943427886,6.70254342093718,6.7518792152404785,10567048
2010-01-13,6.76598265939116,6.868177370106083,6.6955037648176345,6.773030757904053,11172437
2010-01-14,6.783599739644961,6.836458573950614,6.64264201194142,6.679643154144287,11431960
2010-01-15,6.6602625057160765,6.746599073108343,6.522828598470405,6.566877841949463,18467950
2010-01-18,6.5897827680834355,6.691977440868488,6.58097317085088,6.6250224113464355,5360162
2010-01-19,6.572159305470653,6.700783530825865,6.556301621630717,6.607398509979248,12005499
2010-01-20,6.551019071181726,6.566877181902342,6.297295153204656,6.432966709136963,15147646
2010-01-21,6.45235298038812,6.482306884392656,6.242677742912334,6.3149189949035645,24760455
2010-01-22,6.246201065218659,6.431208550756249,6.233867204975411,6.3871588706970215,14177731
2010-01-26,6.23915291515747,6.4294461473091875,6.175721698403197,6.403016090393066,13472066
2010-01-27,6.385389239216261,6.385389239216261,6.2356215949674585,6.311386585235596,12620591
2010-01-28,6.381867102240704,6.499919414520264,6.279672475886006,6.499919414520264,14244664
2010-01-29,6.540447551237254,6.566877178275801,6.325486696153319,6.366012096405029,14107562
2010-02-01,6.396329082669868,6.533808659192829,6.362840231939977,6.487982273101807,11150291
2010-02-02,6.5725811773156755,6.639558421315326,6.4897409788884115,6.574343681335449,11334919
2010-02-03,6.583162170544846,6.623701051930597,6.470358472167104,6.546148300170898,8818812
2010-02-04,6.468590705374558,6.503841623320949,6.220069684429157,6.294096946716309,13141628
2010-02-05,6.227121283320961,6.3575512185697285,5.959212231241807,6.1337056159973145,22411061
2010-02-08,6.149573501704757,6.205975364539808,6.066733631634617,6.116085052490234,13202092
2010-02-09,6.292339118610989,6.424531204768777,6.264138195997323,6.389279842376709,22113219
2010-02-10,6.410431949522967,6.4650712996480575,6.346979652579296,6.424532413482666,11946528
2010-02-11,6.424531228111315,6.574348786884489,6.32582758035489,6.53733491897583,10978852
2010-02-12,6.450966464547175,6.591971008600223,6.345212847382506,6.535569190979004,9624255
2010-02-17,6.606070070147699,6.703010719888326,6.606070070147699,6.676572322845459,10625771
2010-02-18,6.625460983935198,6.697725772857666,6.591972137580993,6.697725772857666,12825622
2010-02-19,6.644849108012833,6.662474573771543,6.5919718742370605,6.5919718742370605,7475164
2010-02-22,6.644402593778585,6.651526250669268,6.5215229988098145,6.5215229988098145,8772034
2010-02-23,6.476995396444884,6.500146731221757,6.339869039861246,6.41288423538208,8285832
2010-02-24,6.4111045567904545,6.437817510051793,6.323842468186388,6.34165096282959,9737968
2010-02-25,6.233020978828424,6.452067119179487,6.206308014268868,6.33987283706665,9201006
2010-02-26,6.357679062200376,6.500148296356201,6.293567885700599,6.500148296356201,16741860
2010-03-01,6.546823913712815,6.571764267757239,6.495161812153961,6.512976169586182,9468243
2010-03-02,6.571766020356225,6.635898316040485,6.559295840008389,6.618083953857422,10632240
2010-03-03,6.648368073656015,6.746348122493635,6.58601717191683,6.618083953857422,16584354
2010-03-04,6.662619668350175,6.691123239755587,6.555733072192193,6.609176158905029,6858827
2010-03-05,6.6982489418185125,6.707156334471376,6.630553856760775,6.644805431365967,10557842
2010-03-08,6.621645795865599,6.7035924472586474,6.609175616502982,6.641241550445557,7917075
2010-03-09,6.607386972891618,6.8122537993209855,6.598480013642905,6.723181247711182,14309358
2010-03-10,6.769504266756636,6.8621396781879325,6.7196235630477466,6.751689910888672,12907734
2010-03-11,6.705370854554144,6.778410504394349,6.664397547106745,6.769503116607666,7099689
2010-03-12,6.8372040671730385,6.8372040671730385,6.650152144029345,6.6608405113220215,7407982
2010-03-15,6.628765849191701,6.723182595275195,6.6091696894531475,6.700023651123047,6600051
2010-03-16,6.701810225811248,6.778412686331237,6.678651263750373,6.742783546447754,7436347
2010-03-17,6.781981423779665,6.799795797985021,6.618088420171721,6.68043851852417,8782733
